Program Time [s],AccX,AccY,AccZ
2628.51,753.42,422.85,541.02
2628.54,741.21,407.23,545.41
2628.58,741.7,416.99,548.83
2628.61,747.56,411.62,541.5
2628.65,737.79,421.87,546.39
2628.68,739.26,416.99,551.27
2628.71,739.75,406.74,540.53
2628.75,740.23,424.8,558.59
2628.78,724.12,422.85,531.74
2628.81,744.14,417.48,545.41
2628.85,742.19,411.13,551.27
2628.88,730.96,415.04,536.13
2628.92,731.45,414.55,539.06
2628.95,744.14,408.2,546.87
2628.98,744.63,415.04,551.27
2629.02,731.45,419.43,547.85
2629.05,746.09,413.57,538.09
2629.09,739.75,412.11,533.2
2629.12,728.03,399.9,532.71
2629.15,736.82,413.57,532.71
2629.19,718.75,415.04,545.41
2629.22,745.12,405.76,532.23
2629.26,743.65,410.16,544.43
2629.29,750.98,419.43,537.6
2629.32,729,409.18,537.6
2629.36,736.82,412.6,541.02
2629.39,741.7,412.6,540.53
2629.43,746.58,424.8,534.18
2629.46,744.14,418.46,550.78
2629.49,736.33,414.06,536.13
2629.53,745.61,421.87,543.95
2629.56,744.14,417.97,542.97
2629.59,746.09,411.13,544.92
2629.63,744.63,416.02,540.04
2629.66,747.56,418.95,547.85
2629.7,746.58,413.09,527.83
2629.73,741.7,405.27,545.41
2629.76,753.91,419.43,543.46
2629.8,745.61,411.13,528.81
2629.83,737.79,410.64,544.43
2629.87,726.56,424.32,543.95
2629.9,741.21,424.8,534.18
2629.93,730.47,413.09,545.41
2629.97,727.05,414.06,546.39
2630,728.03,403.81,546.87
2630.04,740.72,407.23,538.09
2630.07,758.3,403.81,546.87
2630.1,732.42,413.57,548.34
2630.14,741.7,416.02,541.02
2630.17,739.75,431.15,545.9
2630.2,747.56,418.46,545.41
2630.24,744.14,405.27,537.11
2630.27,745.61,415.53,543.46
2630.31,729.98,420.41,545.41
2630.34,740.23,412.11,539.55
2630.37,733.89,411.62,551.27
2630.41,737.3,412.6,541.5
2630.44,737.79,422.85,543.46
2630.48,745.61,417.48,541.02
2630.51,744.63,426.76,538.09
2630.54,739.26,414.55,536.13
2630.58,737.3,403.81,533.69
2630.61,742.19,408.69,542.97
2630.65,736.82,408.69,549.32
2630.68,746.58,418.95,543.95
2630.71,723.14,413.57,538.09
2630.75,747.07,411.62,542.48
2630.78,742.68,415.04,548.34
2630.81,739.75,421.39,541.5
2630.85,752.93,413.09,536.62
2630.88,726.07,405.76,539.55
2630.92,741.21,408.2,539.55
2630.95,749.51,419.43,541.99
2630.98,734.37,408.69,537.6
2631.02,735.35,407.71,538.09
2631.05,762.7,418.46,532.71
2631.09,736.82,418.95,536.62
2631.12,743.65,425.29,538.09
2631.15,738.77,411.13,552.73
2631.19,740.72,406.74,545.41
2631.22,746.09,407.71,544.43
2631.26,745.12,427.73,537.11
2631.29,740.23,419.43,544.43
2631.32,741.7,402.83,544.43
2631.36,734.86,420.9,537.11
2631.39,743.16,407.23,553.22
2631.42,754.88,419.43,539.06
2631.46,738.28,412.6,541.5
2631.49,745.61,413.09,550.78
2631.53,732.42,412.6,542.48
2631.56,729.49,424.32,540.53
2631.59,741.7,415.53,545.41
2631.63,735.84,413.09,540.53
2631.66,730.47,410.16,529.79
2631.7,741.21,410.64,544.92
2631.73,734.86,423.34,549.32
2631.76,749.51,424.8,541.99
2631.8,736.33,414.06,537.6
2631.83,733.89,402.34,540.04
2631.87,738.77,413.57,555.18
2631.9,741.21,411.13,529.3
2631.93,740.72,416.99,538.57
2631.97,739.26,418.46,539.55
2632,749.02,416.99,535.16
2632.03,729,416.5,546.87
2632.07,748.05,422.85,550.78
2632.1,747.56,416.02,536.62
2632.14,749.51,417.48,535.16
2632.17,732.91,412.6,533.2
2632.2,738.28,418.46,544.92
2632.24,749.02,416.02,541.99
2632.27,731.93,402.83,542.48
2632.31,743.65,408.69,538.09
2632.34,751.46,414.55,532.71
2632.37,737.79,417.48,548.83
2632.41,747.07,418.95,551.27
2632.44,741.7,407.71,550.29
2632.48,737.79,412.11,542.97
2632.51,740.23,403.81,543.46
2632.54,747.56,399.41,537.6
2632.58,737.79,420.41,544.92
2632.61,743.65,418.95,541.99
2632.64,746.09,414.06,543.46
2632.68,749.51,422.36,527.83
2632.71,746.09,411.13,534.18
2632.75,734.86,405.76,542.48
2632.78,742.19,411.13,530.27
2632.81,756.84,418.46,550.78
2632.85,745.12,419.43,539.55
2632.88,737.3,430.66,549.32
2632.92,746.58,410.64,543.46
2632.95,750.49,418.46,532.71
2632.98,746.58,406.25,553.22
2633.02,729,403.32,543.46
2633.05,738.77,409.67,543.46
2633.09,739.26,421.87,545.41
2633.12,746.09,403.32,549.8
2633.15,740.72,407.71,543.46
2633.19,732.91,414.55,537.11
2633.22,744.63,417.48,538.09
2633.25,738.77,408.2,546.87
2633.29,737.3,401.37,538.09
2633.32,743.65,402.34,550.78
2633.36,734.37,405.76,544.92
2633.39,740.72,406.74,533.2
2633.42,732.91,408.69,541.5
2633.46,722.66,419.92,544.92
2633.49,743.16,412.6,543.46
2633.53,750.49,413.09,542.97
2633.56,740.72,430.66,549.32
2633.59,735.84,413.09,546.87
2633.63,746.09,409.67,533.69
2633.66,740.72,419.43,535.64
2633.7,747.07,418.46,541.02
2633.73,736.82,419.92,544.92
2633.76,738.77,406.25,541.02
2633.8,743.65,420.9,541.99
2633.83,743.16,396.97,542.48
2633.86,737.3,409.18,537.6
2633.9,740.23,410.16,536.62
2633.93,753.91,404.3,538.57
2633.97,730.47,405.76,533.2
2634,749.51,414.55,552.25
2634.03,735.35,405.76,538.57
2634.07,746.09,422.36,540.04
2634.1,743.65,411.62,552.25
2634.14,735.35,405.27,532.71
2634.17,729,414.06,538.09
2634.2,731.45,423.83,545.41
2634.24,751.95,412.6,555.66
2634.27,742.19,410.16,546.87
2634.31,744.14,415.04,541.02
2634.34,730.47,411.13,534.18
2634.37,744.63,404.79,542.97
2634.41,747.56,402.83,544.92
2634.44,736.33,415.04,533.69
2634.47,742.68,401.86,540.53
2634.51,738.77,421.87,544.43
2634.54,736.33,417.48,546.87
2634.58,735.84,431.64,536.62
2634.61,742.68,413.57,536.62
2634.64,742.19,424.8,542.97
2634.68,733.89,410.16,548.34
2634.71,745.12,415.04,541.99
2634.75,736.33,410.16,538.09
2634.78,737.3,420.41,545.41
2634.81,729.98,427.73,542.48
2634.85,734.37,409.18,541.02
2634.88,742.19,418.46,545.41
2634.92,741.21,403.32,544.43
2634.95,745.61,399.41,530.27
2634.98,735.84,407.71,538.57
2635.02,728.03,421.87,551.76
2635.05,725.59,426.27,538.09
2635.08,733.4,417.48,534.67
2635.12,733.4,417.48,556.15
2635.15,740.23,416.99,533.2
2635.19,735.35,410.64,531.25
2635.22,743.65,415.04,547.36
2635.25,752.93,416.99,540.53
2635.29,729.98,408.2,530.27
2635.32,748.05,419.92,538.57
2635.36,735.84,410.64,541.5
2635.39,753.91,407.23,540.04
2635.42,743.65,408.69,540.53
2635.46,737.79,421.87,540.53
2635.49,733.4,405.27,541.5
2635.53,714.36,392.09,546.87
2635.56,732.91,406.74,544.92
2635.59,735.35,413.57,537.11
2635.63,747.56,398.93,531.25
2635.66,737.79,416.99,557.13
2635.7,741.21,428.71,537.6
2635.73,746.09,409.18,541.02
2635.76,728.03,397.46,536.13
2635.8,741.21,408.2,558.59
2635.83,726.07,415.53,537.11
2635.86,746.58,418.46,533.69
2635.9,745.12,408.69,543.95
2635.93,738.77,415.53,544.92
2635.97,739.26,405.27,543.46
2636,734.86,416.99,543.95
2636.03,740.23,412.11,535.16
2636.07,738.77,418.46,538.57
2636.1,754.88,416.99,545.41
2636.14,736.33,417.97,549.32
2636.17,739.26,419.92,549.8
2636.2,750.98,415.04,550.78
2636.24,737.3,415.53,533.69
2636.27,744.63,411.62,537.6
2636.3,745.61,405.76,535.16
2636.34,745.12,421.39,540.53
2636.37,737.79,426.76,544.43
2636.41,742.19,426.76,539.55
2636.44,743.65,404.3,536.62
2636.47,735.35,409.18,529.3
2636.51,730.96,409.18,553.71
2636.54,740.23,419.43,533.2
2636.58,752.93,422.36,534.67
2636.61,726.56,413.09,545.41
2636.64,735.35,408.69,544.43
2636.68,749.02,405.27,540.04
2636.71,739.75,417.48,537.11
2636.75,740.23,420.9,535.64
2636.78,748.05,405.27,548.34
2636.81,738.77,415.04,559.57
2636.85,739.75,407.71,542.97
2636.88,732.91,408.2,533.69
2636.92,740.72,411.62,549.8
2636.95,735.35,409.67,550.78
2636.98,739.75,420.41,540.04
2637.02,742.19,409.18,536.62
2637.05,740.23,423.34,555.66
2637.08,747.07,423.83,528.32
2637.12,737.3,416.02,533.2
2637.15,727.54,413.57,544.92
2637.19,714.84,397.46,555.66
2637.22,736.82,399.9,551.76
2637.25,731.93,423.34,540.53
2637.29,736.33,426.27,535.16
2637.32,737.3,414.06,531.74
2637.36,754.88,409.67,549.8
2637.39,733.4,403.81,541.5
2637.42,737.3,412.11,543.46
2637.46,739.75,412.11,541.5
2637.49,751.95,415.04,540.53
2637.52,738.28,403.81,537.11
2637.56,741.21,415.53,539.06
2637.59,719.24,412.11,537.11
2637.63,739.26,412.11,528.32
2637.66,740.23,416.99,520.51
2637.69,742.19,403.32,534.67
2637.73,744.63,416.02,541.5
2637.76,736.82,423.83,530.76
2637.8,743.16,425.78,533.69
2637.83,721.68,396.48,547.85
2637.86,735.84,413.09,553.71
2637.9,743.65,418.46,534.67
2637.93,734.37,421.87,542.48
2637.97,729,416.02,536.13
2638,725.1,422.85,536.62
2638.03,744.14,414.06,545.41
2638.07,742.19,419.92,547.85
2638.1,739.26,413.57,548.83
2638.14,739.75,428.22,548.34
2638.17,747.56,426.76,543.95
2638.2,746.58,415.53,539.06
2638.24,737.3,407.71,534.18
2638.27,746.58,406.74,549.32
2638.3,733.89,411.62,545.9
2638.34,729.49,415.04,535.64
2638.37,748.05,408.2,550.29
2638.41,738.77,411.62,545.41
2638.44,741.21,414.06,532.23
2638.47,730.96,419.92,535.16
2638.51,744.14,407.23,537.6
2638.54,739.26,409.67,552.73
2638.58,734.86,409.18,542.97
2638.61,742.68,417.97,545.9
2638.64,746.09,418.46,548.83
2638.68,741.7,422.85,536.13
2638.71,739.26,422.36,546.39
2638.75,732.42,413.09,552.25
2638.78,739.26,416.5,544.43
2638.81,733.89,402.83,542.97
2638.85,740.23,436.52,539.55
2638.88,735.35,418.46,549.8
2638.91,730.47,406.25,532.23
2638.95,737.79,413.57,542.97
2638.98,750.49,407.71,548.34
2639.02,741.21,418.46,544.92
2639.05,739.26,430.18,534.18
2639.08,737.79,409.67,540.53
2639.12,734.37,416.99,545.41
2639.15,745.61,414.55,539.55
2639.19,734.37,411.62,543.95
2639.22,751.46,419.92,544.92
2639.25,744.14,415.53,563.48
2639.29,733.4,409.67,549.8
2639.32,737.3,418.46,537.6
2639.35,728.52,413.09,553.71
2639.39,739.75,404.3,549.32
2639.42,730.96,412.6,530.76
2639.46,738.77,428.22,538.57
2639.49,734.86,416.99,543.95
2639.52,750.98,404.79,535.64
2639.56,740.23,416.99,535.16
2639.59,731.93,406.74,537.6
2639.63,751.46,412.6,546.39
2639.66,736.82,405.27,550.29
2639.69,748.05,417.97,549.32
2639.73,736.33,416.5,538.09
2639.76,751.95,406.25,532.71
2639.8,736.33,413.57,531.74
2639.83,726.07,402.83,542.48
2639.86,754.88,413.09,537.11
2639.9,739.75,408.2,546.39
2639.93,736.33,420.41,534.18
2639.97,746.09,416.02,538.09
2640,745.12,412.11,542.48
2640.03,746.58,423.83,532.23
2640.07,748.05,416.02,550.29
2640.1,737.3,413.57,546.87
2640.13,737.3,409.67,544.43
2640.17,732.42,414.55,552.73
2640.2,743.16,412.11,536.13
2640.24,738.77,413.09,545.41
2640.27,748.05,408.69,542.48
2640.3,736.82,415.53,532.71
2640.34,749.51,406.25,539.06
2640.37,747.56,406.25,556.64
2640.41,743.65,427.25,530.27
2640.44,743.65,427.25,529.3
2640.47,737.79,410.64,539.06
2640.51,749.02,424.8,542.97
2640.54,739.75,414.06,525.39
2640.57,725.59,423.34,536.62
2640.61,730.47,410.64,547.36
2640.64,737.79,409.18,543.95
2640.68,745.61,402.34,539.55
2640.71,745.12,403.32,536.62
2640.74,734.37,412.11,535.16
2640.78,741.21,420.41,536.13
2640.81,737.3,413.57,530.27
2640.85,742.19,417.48,550.29
2640.88,734.86,426.27,538.57
2640.91,742.19,422.36,543.95
2640.95,737.3,421.39,548.34
2640.98,741.21,409.18,549.8
2641.02,748.54,423.83,542.97
2641.05,725.59,410.64,551.76
2641.08,743.16,417.97,530.76
2641.12,751.46,417.48,545.9
2641.15,741.21,406.25,543.95
2641.19,741.7,420.9,548.83
2641.22,741.21,404.79,548.34
2641.25,748.54,412.6,538.09
2641.29,731.45,412.6,547.85
2641.32,731.93,414.06,554.69
2641.35,741.21,418.46,543.95
2641.39,748.05,414.55,540.04
2641.42,743.65,428.22,552.73
2641.46,742.19,411.62,553.71
2641.49,750,426.76,554.69
2641.52,735.84,416.5,529.3
2641.56,753.42,415.53,536.62
2641.59,739.75,416.02,540.04
2641.63,742.68,410.16,532.23
2641.66,743.16,414.06,533.69
2641.69,737.79,423.34,551.27
2641.73,748.05,414.55,546.87
2641.76,742.19,417.48,549.8
2641.79,749.02,417.48,530.27
2641.83,752.93,412.11,535.16
2641.86,747.56,415.53,543.46
2641.9,730.96,412.6,537.6
2641.93,740.23,415.04,527.34
2641.96,746.58,416.99,554.2
2642,729,417.97,540.53
2642.03,729.98,412.6,546.39
2642.07,722.66,418.95,542.97
2642.1,723.63,417.97,543.46
2642.13,745.12,406.25,533.69
2642.17,756.84,414.55,536.62
2642.2,748.05,419.92,544.43
2642.24,731.93,405.76,542.48
2642.27,736.33,412.11,532.71
2642.3,744.63,416.99,550.78
2642.34,740.23,414.55,539.55
2642.37,734.86,410.16,538.09
2642.41,741.21,426.27,553.22
2642.44,734.86,413.09,535.64
2642.47,732.91,419.92,541.99
2642.51,749.51,411.62,532.23
2642.54,748.54,428.22,533.2
2642.57,748.54,416.99,539.55
2642.61,739.75,412.11,540.04
2642.64,746.09,417.97,538.09
2642.68,749.02,419.43,544.92
2642.71,741.7,416.02,547.36
2642.74,735.35,413.09,541.5
2642.78,737.3,425.78,533.2
2642.81,729.98,410.64,537.11
2642.85,738.77,401.37,538.09
2642.88,737.79,414.06,558.11
2642.91,741.21,412.6,544.92
2642.95,737.3,406.25,535.64
2642.98,744.14,407.23,536.62
2643.02,751.46,412.11,533.69
2643.05,745.61,413.09,541.5
2643.08,749.02,405.27,539.06
2643.12,737.3,420.41,553.71
2643.15,747.56,417.48,535.16
2643.18,740.72,416.02,539.06
2643.22,739.26,417.97,541.99
2643.25,747.56,411.62,537.6
2643.29,734.86,405.76,546.39
2643.32,731.93,406.74,547.36
2643.35,727.54,400.39,533.2
2643.39,746.58,419.43,545.9
2643.42,734.86,405.76,561.04
2643.46,733.4,417.97,532.71
2643.49,740.72,415.53,537.11
2643.52,747.07,422.36,546.39
2643.56,732.91,427.25,543.46
2643.59,744.63,424.8,549.32
2643.63,747.56,411.62,552.73
2643.66,741.7,414.06,546.87
2643.69,742.19,410.64,545.41
2643.73,732.91,421.87,542.97
2643.76,731.45,420.9,537.6
2643.79,728.52,412.11,549.32
2643.83,751.46,419.92,539.55
2643.86,747.56,421.39,540.04
2643.9,737.3,418.46,539.55
2643.93,736.82,417.48,543.95
2643.96,746.09,423.83,539.55
2644,734.86,413.09,533.2
2644.03,717.29,421.39,545.41
2644.07,734.86,414.06,536.62
2644.1,736.33,416.5,543.95
2644.13,729,425.29,533.2
2644.17,736.33,413.57,534.18
2644.2,739.26,425.29,541.5
2644.24,733.4,425.29,539.55
2644.27,738.77,405.27,542.48
2644.3,735.35,405.76,541.5
2644.34,750,412.6,544.43
2644.37,746.58,399.41,537.11
2644.4,732.91,411.62,548.83
2644.44,735.35,402.34,541.99
2644.47,744.14,407.23,546.39
2644.51,749.51,412.11,543.46
2644.54,752.93,414.55,537.6
2644.57,750,411.13,545.41
2644.61,739.75,413.09,535.16
2644.64,748.54,423.34,540.04
2644.68,733.89,417.97,541.99
2644.71,735.35,415.04,534.67
2644.74,751.46,416.5,536.62
2644.78,741.21,422.36,547.36
2644.81,745.61,423.34,543.46
2644.85,735.84,415.04,542.48
2644.88,735.35,423.83,545.41
2644.91,751.46,416.02,540.04
2644.95,740.23,426.27,544.92
2644.98,735.84,410.16,547.36
2645.01,734.37,423.34,537.11
2645.05,740.23,407.71,541.99
2645.08,750.98,414.06,544.43
2645.12,733.89,411.13,529.3
2645.15,730.96,416.02,538.57
2645.18,738.28,424.8,546.87
2645.22,730.96,422.36,537.11
2645.25,749.51,412.11,551.76
2645.29,738.77,427.25,547.36
2645.32,739.26,414.06,538.57
2645.35,748.05,416.5,541.99
2645.39,730.47,408.69,539.06
2645.42,737.3,429.69,545.41
2645.46,734.86,424.8,551.27
2645.49,736.33,409.67,537.6
2645.52,736.82,415.04,539.55
2645.56,734.37,413.57,530.76
2645.59,752.44,417.48,537.11
2645.62,741.21,415.04,534.18
2645.66,739.75,405.27,544.43
2645.69,734.37,416.02,539.06
2645.73,743.16,418.95,528.81
2645.76,740.23,413.57,548.34
2645.79,739.26,402.83,548.34
2645.83,749.02,405.76,538.57
2645.86,739.26,417.48,554.2
2645.9,730.47,421.87,544.92
2645.93,743.65,408.69,533.69
2645.96,746.58,421.39,543.46
2646,747.56,414.55,534.67
2646.03,739.26,415.04,537.11
2646.07,722.66,416.02,538.57
2646.1,735.35,412.11,545.9
2646.13,721.19,415.04,549.8
2646.17,743.65,401.37,536.13
2646.2,748.05,404.3,541.99
2646.23,737.3,398.93,537.6
2646.27,736.82,421.39,536.13
2646.3,733.89,402.83,523.44
2646.34,748.05,401.86,540.53
2646.37,740.72,415.53,537.11
2646.4,739.75,403.81,535.16
2646.44,732.42,411.13,545.9
2646.47,736.82,410.16,545.9
2646.51,745.61,418.95,543.46
2646.54,726.07,413.09,540.53
2646.57,746.58,416.99,548.34
2646.61,731.45,415.53,546.87
2646.64,735.35,420.9,543.95
2646.68,746.58,418.46,547.85
2646.71,740.23,419.43,539.06
2646.74,733.89,419.43,540.53
2646.78,739.26,417.97,546.87
2646.81,745.12,420.9,545.9
2646.84,736.82,424.32,539.55
2646.88,736.33,416.99,536.62
2646.91,738.77,416.5,543.95
2646.95,730.96,414.55,533.69
2646.98,741.7,415.53,539.06
2647.01,745.12,403.81,533.2
2647.05,747.56,414.06,530.76
2647.08,736.82,416.5,538.57
2647.12,730.47,410.64,548.83
2647.15,728.52,416.99,533.2
2647.18,736.33,414.55,552.25
2647.22,732.42,407.23,541.99
2647.25,725.1,412.11,539.55
2647.29,732.91,419.43,548.34
2647.32,747.07,419.92,538.09
2647.35,743.65,417.97,548.83
2647.39,733.89,406.74,535.16
2647.42,740.72,424.32,535.64
2647.45,743.16,418.95,545.41
2647.49,736.82,422.36,539.06
2647.52,755.86,420.9,549.8
2647.56,749.02,413.57,547.85
2647.59,744.63,419.92,530.76
2647.62,735.84,407.71,537.6
2647.66,761.23,415.53,538.57
2647.69,734.37,425.29,541.99
2647.73,728.52,413.57,536.62
2647.76,751.95,416.5,544.43
2647.79,752.44,415.04,534.18
2647.83,739.75,413.57,540.04
2647.86,744.63,406.25,529.79
2647.9,738.28,410.16,538.57
2647.93,735.84,403.32,535.64
2647.96,737.79,416.5,538.09
2648,727.54,426.27,542.48
2648.03,742.68,407.71,537.6
2648.06,731.45,411.62,540.53
2648.1,748.54,416.02,547.36
2648.13,738.77,414.06,541.99
2648.17,735.84,408.2,547.36
2648.2,733.89,419.43,540.04
2648.23,733.4,418.46,547.85
2648.27,730.96,418.46,549.8
2648.3,746.09,419.43,546.39
2648.34,737.3,415.04,553.22
2648.37,749.51,416.99,542.97
2648.4,752.44,409.18,542.97
2648.44,738.77,419.43,542.97
2648.47,737.79,418.95,532.71
2648.51,748.54,413.09,533.69
2648.54,747.56,416.5,536.62
2648.57,739.75,424.32,541.99
2648.61,745.61,416.02,545.9
2648.64,743.65,411.13,535.16
2648.67,733.89,411.62,541.5
2648.71,730.96,431.64,538.09
2648.74,744.63,418.46,542.48
2648.78,725.1,402.83,544.92
2648.81,736.82,429.69,540.53
2648.84,732.42,415.04,540.04
2648.88,732.91,414.55,535.16
2648.91,727.05,418.95,532.23
2648.95,749.51,409.18,541.02
2648.98,741.7,411.62,539.06
2649.01,741.7,413.57,539.55
2649.05,742.68,418.46,538.57
2649.08,753.91,415.04,528.32
2649.12,745.12,414.55,553.22
2649.15,734.86,428.22,541.99
2649.18,738.28,412.6,535.16
2649.22,735.35,416.02,538.57
2649.25,728.52,419.92,549.32
2649.28,728.52,414.06,540.53
2649.32,737.79,415.04,540.04
2649.35,726.56,420.41,539.55
2649.39,747.07,414.55,530.76
2649.42,744.14,427.73,534.67
2649.45,737.79,410.16,540.04
2649.49,745.61,406.25,539.55
2649.52,745.61,411.62,550.78
2649.56,734.37,413.09,527.83
2649.59,733.4,409.18,535.64
2649.62,728.52,422.36,544.92
2649.66,732.91,413.09,537.6
2649.69,753.42,413.57,532.23
2649.73,743.65,410.16,541.02
2649.76,742.68,411.13,551.27
2649.79,746.58,403.32,541.02
2649.83,735.84,417.97,535.64
2649.86,742.19,413.09,531.25
2649.89,747.07,425.29,541.02
2649.93,730.47,404.3,547.36
2649.96,729,404.3,534.18
2650,733.89,416.02,536.62
2650.03,735.84,416.5,539.06
2650.06,739.75,416.5,537.6
2650.1,747.07,408.2,550.29
2650.13,735.84,424.8,551.27
2650.17,733.89,420.9,541.02
2650.2,740.72,411.13,539.55
2650.23,743.16,422.85,543.95
2650.27,736.82,406.74,546.87
2650.3,736.33,415.04,540.53
2650.34,745.12,416.5,546.39
2650.37,738.28,417.48,541.02
2650.4,741.7,415.04,539.06
2650.44,753.42,409.18,541.02
2650.47,744.14,419.43,540.04
2650.5,743.65,426.76,546.87
2650.54,753.91,412.6,547.85
2650.57,734.37,404.3,545.9
2650.61,737.3,417.48,528.81
2650.64,746.58,419.43,541.02
2650.67,740.23,427.25,533.69
2650.71,738.77,417.97,540.53
2650.74,738.28,405.76,544.43
2650.78,739.26,415.53,537.6
2650.81,731.93,425.78,539.06
2650.84,738.77,424.8,538.57
2650.88,745.61,419.43,539.06
2650.91,744.14,407.23,547.36
2650.95,751.46,421.39,538.09
2650.98,742.19,401.86,550.29
2651.01,748.05,414.06,547.85
2651.05,747.07,409.67,533.69
2651.08,749.02,421.39,542.48
2651.11,733.4,416.02,542.97
2651.15,748.54,416.99,551.27
2651.18,739.75,417.97,542.48
2651.22,730.47,403.32,528.81
2651.25,729,408.69,543.95
2651.28,734.86,417.48,545.41
2651.32,744.14,434.57,542.48
2651.35,727.05,435.55,527.34
2651.39,739.75,416.02,539.06
2651.42,743.16,411.13,549.8
2651.45,741.21,409.18,542.97
2651.49,745.12,400.39,531.25
2651.52,734.37,422.85,544.92
2651.56,736.33,402.83,551.76
2651.59,735.84,419.92,542.48
2651.62,738.77,407.71,547.85
2651.66,733.4,428.71,552.25
2651.69,743.65,412.6,532.23
2651.72,738.77,421.87,539.06
2651.76,736.82,421.39,536.13
2651.79,743.65,413.57,539.06
2651.83,743.65,409.18,555.66
2651.86,746.09,410.64,527.83
2651.89,736.82,417.97,538.09
2651.93,731.93,414.06,547.36
2651.96,736.33,422.85,540.04
2652,751.95,412.11,546.39
2652.03,740.23,429.2,541.02
2652.06,742.19,416.5,535.16
2652.1,737.79,414.06,546.39
2652.13,749.02,404.3,545.9
2652.17,748.05,409.18,552.25
2652.2,742.19,430.66,529.79
2652.23,744.63,414.55,534.67
2652.27,743.65,414.55,555.18
2652.3,728.52,421.87,537.6
2652.33,734.37,405.27,539.55
2652.37,749.51,421.39,540.53
2652.4,753.91,428.22,539.55
2652.44,743.16,407.71,541.02
2652.47,729.49,422.85,551.76
2652.5,745.61,414.55,543.46
2652.54,744.63,420.41,538.57
2652.57,737.3,423.83,547.36
2652.61,738.28,407.23,533.2
2652.64,739.75,413.57,539.06
2652.67,736.82,410.64,551.27
2652.71,737.79,422.85,541.02
2652.74,744.63,428.22,540.04
2652.78,738.28,406.74,545.9
2652.81,740.72,421.87,545.9
2652.84,743.65,419.43,545.41
2652.88,721.19,418.95,541.5
2652.91,741.21,422.36,541.5
2652.95,749.51,419.92,540.04
2652.98,731.93,407.71,536.13
2653.01,734.86,410.64,545.9
2653.05,746.58,406.74,536.13
2653.08,743.65,413.09,536.62
2653.11,742.68,412.11,542.97
2653.15,739.75,406.25,535.16
2653.18,745.12,417.48,535.16
2653.22,734.86,406.25,544.43
2653.25,747.56,403.32,535.64
2653.28,746.09,411.13,542.97
2653.32,741.21,403.81,540.53
2653.35,753.91,410.16,544.92
2653.39,743.65,425.78,536.62
2653.42,737.3,416.5,544.92
2653.45,755.86,407.23,533.2
2653.49,736.82,422.85,537.11
2653.52,744.14,412.6,541.99
2653.55,743.65,416.99,548.83
2653.59,734.37,423.83,542.48
2653.62,743.65,417.97,552.73
2653.66,742.19,424.32,544.43
2653.69,734.86,401.86,539.06
2653.72,749.51,415.53,541.02
2653.76,733.4,413.57,549.32
2653.79,736.33,418.46,544.43
2653.83,739.26,429.69,546.39
2653.86,739.75,416.02,539.55
2653.89,750,415.04,545.9
2653.93,741.21,416.99,544.92
2653.96,745.12,415.53,535.64
2654,752.44,414.55,539.06
2654.03,744.63,426.27,547.85
2654.06,739.75,413.57,547.85
2654.1,741.21,419.92,541.5
2654.13,734.86,427.25,544.43
2654.17,739.26,419.92,546.39
2654.2,738.77,430.66,543.95
2654.23,732.91,408.69,552.73
2654.27,738.77,414.06,541.5
2654.3,724.61,427.25,529.3
2654.33,737.3,415.04,542.97
2654.37,750.98,419.92,545.41
2654.4,750.98,412.6,545.41
2654.44,742.19,417.97,541.5
2654.47,730.47,428.22,533.69
2654.5,745.61,413.57,540.04
2654.54,737.79,416.02,539.55
2654.57,726.56,404.3,533.69
2654.61,743.16,420.9,536.62
2654.64,730.47,424.32,550.29
2654.67,746.09,411.62,540.04
2654.71,746.58,413.57,532.71
2654.74,725.59,416.02,541.99
2654.77,725.59,419.43,544.92
2654.81,739.75,415.04,549.8
2654.84,737.3,416.02,539.06
2654.88,753.91,420.41,533.2
2654.91,745.12,403.81,550.29
2654.94,738.28,417.97,538.09
2654.98,756.35,399.41,543.95
2655.01,741.7,413.09,535.64
2655.05,740.72,405.76,523.44
2655.08,731.93,413.09,547.85
2655.11,739.26,415.53,541.5
2655.15,744.14,415.04,542.97
2655.18,734.37,407.71,531.25
2655.22,738.77,418.95,548.83
2655.25,737.79,431.64,547.85
2655.28,750.98,419.92,549.8
2655.32,734.86,412.11,542.97
2655.35,741.21,413.09,538.57
2655.38,734.37,413.09,529.79
2655.42,736.33,416.99,539.06
2655.45,747.07,409.18,542.97
2655.49,737.3,421.87,544.43
2655.52,740.23,412.11,546.87
2655.55,743.65,420.41,537.11
2655.59,737.79,422.85,536.13
2655.62,730.47,416.99,544.43
2655.66,737.3,416.5,537.6
2655.69,730.47,405.27,542.48
2655.72,734.86,404.3,550.29
2655.76,746.09,428.22,544.92
2655.79,747.56,413.57,549.32
2655.83,735.35,410.16,553.71
2655.86,748.54,436.04,538.57
2655.89,737.3,409.67,536.13
2655.93,738.77,417.48,552.25
2655.96,725.1,408.69,544.92
2656,744.63,416.99,545.41
2656.03,744.63,424.32,545.41
2656.06,744.63,426.76,529.79
2656.1,748.05,411.62,538.09
2656.13,734.37,411.13,547.85
2656.16,740.72,413.57,543.95
2656.2,731.93,418.46,537.11
2656.23,739.75,412.6,529.3
2656.27,746.58,418.46,545.41
2656.3,748.05,421.87,532.71
2656.33,739.26,416.02,532.23
2656.37,745.61,417.48,541.02
2656.4,743.16,397.46,537.11
2656.44,729.98,413.57,546.39
